0.000000e+00	6.000000e-01
1.538557e-04	5.998000e-01
3.081595e-04	5.996000e-01
4.629121e-04	5.994000e-01
6.181141e-04	5.992000e-01
7.737662e-04	5.990000e-01
9.298690e-04	5.988000e-01
1.086423e-03	5.986000e-01
1.243429e-03	5.984000e-01
1.400888e-03	5.982000e-01
1.558800e-03	5.980000e-01
1.717167e-03	5.978000e-01
1.875987e-03	5.976000e-01
2.035263e-03	5.974000e-01
2.194995e-03	5.972000e-01
2.355184e-03	5.970000e-01
2.515830e-03	5.968000e-01
2.676933e-03	5.966000e-01
2.838495e-03	5.964000e-01
3.000517e-03	5.962000e-01
3.162998e-03	5.960000e-01
3.325940e-03	5.958000e-01
3.489343e-03	5.956000e-01
3.653208e-03	5.954000e-01
3.817535e-03	5.952000e-01
3.982326e-03	5.950000e-01
4.147581e-03	5.948000e-01
4.313300e-03	5.946000e-01
4.479484e-03	5.944000e-01
4.646135e-03	5.942000e-01
4.813251e-03	5.940000e-01
4.980835e-03	5.938000e-01
5.148888e-03	5.936000e-01
5.317408e-03	5.934000e-01
5.486398e-03	5.932000e-01
5.655858e-03	5.930000e-01
5.825789e-03	5.928000e-01
5.996191e-03	5.926000e-01
6.167065e-03	5.924000e-01
6.338412e-03	5.922000e-01
6.510232e-03	5.920000e-01
6.682526e-03	5.918000e-01
6.855295e-03	5.916000e-01
7.028540e-03	5.914000e-01
7.202260e-03	5.912000e-01
7.376458e-03	5.910000e-01
7.551133e-03	5.908000e-01
7.726287e-03	5.906000e-01
7.901919e-03	5.904000e-01
8.078032e-03	5.902000e-01
8.254624e-03	5.900000e-01
8.431698e-03	5.898000e-01
8.609254e-03	5.896000e-01
8.787292e-03	5.894000e-01
8.965813e-03	5.892000e-01
9.144818e-03	5.890000e-01
9.324308e-03	5.888000e-01
9.504283e-03	5.886000e-01
9.684745e-03	5.884000e-01
9.865693e-03	5.882000e-01
1.004713e-02	5.880000e-01
1.022905e-02	5.878000e-01
1.041147e-02	5.876000e-01
1.059437e-02	5.874000e-01
1.077776e-02	5.872000e-01
1.096165e-02	5.870000e-01
1.114602e-02	5.868000e-01
1.133089e-02	5.866000e-01
1.151625e-02	5.864000e-01
1.170211e-02	5.862000e-01
1.188846e-02	5.860000e-01
1.207531e-02	5.858000e-01
1.226265e-02	5.856000e-01
1.245049e-02	5.854000e-01
1.263883e-02	5.852000e-01
1.282766e-02	5.850000e-01
1.301700e-02	5.848000e-01
1.320683e-02	5.846000e-01
1.339717e-02	5.844000e-01
1.358801e-02	5.842000e-01
1.377935e-02	5.840000e-01
1.397119e-02	5.838000e-01
1.416353e-02	5.836000e-01
1.435639e-02	5.834000e-01
1.454974e-02	5.832000e-01
1.474360e-02	5.830000e-01
1.493797e-02	5.828000e-01
1.513285e-02	5.826000e-01
1.532824e-02	5.824000e-01
1.552413e-02	5.822000e-01
1.572053e-02	5.820000e-01
